uid,taskId,task,group,time,team,member,item,start,ending,status
0f95ab74-5587-48ef-922a-d2c25bc42505,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210811,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,02381,242480,243040,CORRECT
e89450f0-babe-472b-87c5-c41fb996c214,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210811,vibro,62abf223-491c-420f-bf04-52c362219cf4,15543,23690,27193,CORRECT
47a17f9c-1c1b-4956-b3fa-195b379742de,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210811,vibro,62abf223-491c-420f-bf04-52c362219cf4,15318,581250,582375,CORRECT
81941247-c75c-415a-9043-678b8d29e293,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210811,vibro,62abf223-491c-420f-bf04-52c362219cf4,16244,15240,21040,CORRECT
d0e771ce-734f-4d85-8d1c-1cb415b41789,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210813,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,08079,80600,81440,CORRECT
2862b076-4697-4b4e-bce6-6cd6906a5728,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210811,vibro,62abf223-491c-420f-bf04-52c362219cf4,15318,574666,576250,CORRECT
b5366759-d336-410b-9ef4-fee34ab5c2b6,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,210814,vibro,62abf223-491c-420f-bf04-52c362219cf4,09495,196930,198932,CORRECT
2efb8f24-7e5a-4d41-ad4f-1c770b90ac4f,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211012,vibro,62abf223-491c-420f-bf04-52c362219cf4,13634,2398960,2405320,CORRECT
4bf855ba-c2fc-4d01-9f64-b259ce90c043,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211176,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,06381,217900,218233,CORRECT
dc33823e-a404-4800-badf-fb3926e670bf,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211176,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,12631,160541,161333,CORRECT
5374b3b1-2f2b-4eaf-b7c8-38af3c9ae987,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211339,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,09799,189208,219458,WRONG
d94882cb-2cca-4df3-abee-da6b75140d7c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211339,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,04656,138388,145562,CORRECT
8a37637c-964d-4a3c-a069-935e5ce04ac7,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211339,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,11823,181040,182520,CORRECT
a649e24e-508c-4f14-acb1-f7d933481458,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211339,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,12492,85066,88400,CORRECT
d1decdbc-41d4-44c0-8dde-53e16ef87461,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211523,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,16520,19760,CORRECT
89137206-ba71-4341-9997-4341115d03bb,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211679,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,04096,119953,126709,CORRECT
a013aec3-2ad4-47f3-a4b2-7453d7d49107,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211837,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,14905,36040,45200,CORRECT
558356c4-d8a3-4d93-9093-5372ee845273,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211837,VERGE,930548c8-c136-4946-b67e-392ff3937475,01577,156823,157282,CORRECT
7a711b80-1b20-40cb-8689-a02bba790dfb,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,211998,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,02957,1090760,1093960,CORRECT
52a7fc6f-5652-491d-9ff7-6b3e8c47da35,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212158,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,16805,49720,50960,CORRECT
fb0c101c-4854-4b55-9f42-663862f8a4a0,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212158,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,09707,708920,710240,CORRECT
285f3199-b7aa-4d6b-9bdd-dc8aa08b544b,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212334,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00578,128640,129280,CORRECT
f5bb4de2-191d-413a-88d9-40ca1bfb7ef1,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212501,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,83560,85240,CORRECT
2e999523-f660-4103-9452-cd78c6fc298c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212501,VERGE,930548c8-c136-4946-b67e-392ff3937475,11431,151851,153253,CORRECT
7ffa09fe-7573-4b9c-a5d5-f8a79d1a4ea3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,16805,102440,103520,CORRECT
0d4a735f-2515-474e-ba2e-424194b17c2d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,01050,171640,173520,CORRECT
dcf3059a-dea1-4b29-b420-f77e9fc72455,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02381,204400,205200,CORRECT
562870bf-572f-494d-b958-c0bb58525ec7,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,07389,520320,521040,CORRECT
694b605f-449e-4c1e-83d2-61546c4437b3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,06385,56920,57560,CORRECT
beaf83cd-c07e-4551-b3b3-0c81b3fdad77,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,05527,134680,135560,CORRECT
4d5ca111-aedf-44d9-a807-14cea2a6770f,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02381,258440,258920,CORRECT
b3d3b51e-c06d-450a-afa8-c635c1c5fb4c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,06007,235240,235680,WRONG
08fd9b2c-879a-43a5-b87c-fbd000cbaa16,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,07389,503280,504040,CORRECT
2121c211-e008-491b-b98f-1c616cac3f29,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,10952,152320,152880,CORRECT
442b0e46-d9c7-47e3-a847-61f2a63ef452,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,09707,65240,66960,CORRECT
4fab08df-ef7c-4101-9f9c-8aba7948c992,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,13548,138440,139480,CORRECT
8e252157-8bbb-4581-9b38-5f57e7a2cf7c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,12929,193840,194880,CORRECT
c14d528d-92a3-4f4e-a100-0f56ccb0759d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,13679,25120,25720,CORRECT
9f781da6-1283-42a8-be5c-962834dd0203,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,05795,147480,148160,CORRECT
4fdceb16-4cab-4e62-b18e-da0dd5e74e5c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,04397,38204,39289,CORRECT
41a8c56f-ef6a-4c72-a97e-6c5e30f1b617,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02645,138083,140541,CORRECT
4d207fdd-a664-4ba4-b4c7-8420a6fd8360,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,05525,184760,185240,CORRECT
463c9589-12ef-46d3-b281-6d811a34ca49,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,07632,159640,160120,CORRECT
0b22ab44-a4eb-415f-a931-f391e0d60f21,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,12929,110560,112520,CORRECT
9bab01d2-c005-4212-a9d8-daa3fb33d0dc,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02381,210720,211040,CORRECT
e381eb6f-17ea-46e2-83cd-e639519800e0,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,03633,155355,157257,CORRECT
9b862641-0c41-47df-87b7-8c18c323d168,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,07632,152200,153120,CORRECT
32321e35-5e7c-4f08-9fa2-fed11f991145,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212520,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,03633,105905,106940,CORRECT
c4a6dabd-bf65-4c17-9469-79da482b279d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,13849,53720,57090,CORRECT
7c6a709c-4d1c-49ba-b5c2-bdd4711da337,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,06007,218680,219200,CORRECT
e12105a8-e638-4d08-ad65-22adc1ea71e2,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,10961,123156,123556,CORRECT
aace33da-0c55-4ea9-9ed5-a85939423246,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02645,52583,53791,CORRECT
2774e228-fd6c-4d80-a4c2-ae182adb78bf,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212667,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,02381,210320,210680,CORRECT
ca3142c8-2c9e-44da-a9ef-e98b91f06bc7,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,13679,275120,275440,CORRECT
bab2a9c8-3e2f-438c-a270-30d374c87f0e,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,03633,83983,85885,CORRECT
b719ea91-709e-4d0a-baf9-1a39e56b63c2,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,03913,26791,28875,CORRECT
671b23a0-4321-4696-94dc-fac58cc504d8,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,09679,146120,147440,CORRECT
09f4092d-3b84-4265-8d3d-ebaf085ed099,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,09208,202960,203320,CORRECT
4b39a1d2-d8dc-4524-8536-bf68485238eb,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,05795,148200,149760,CORRECT
b6aab0b8-2c6c-42d9-be2d-819a21689bbf,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212663,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,08079,13120,13400,CORRECT
a1498fbb-6bd9-4c3b-953f-2f7acd9365b5,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212972,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,103160,104760,CORRECT
5f5cf6a0-fdbe-4eee-88af-3fc44cd7420f,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212972,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,11652,111320,113720,CORRECT
a47db91b-aefd-42e5-8cd5-4c89f271911c,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,212976,VERGE,930548c8-c136-4946-b67e-392ff3937475,07971,118743,119744,CORRECT
cd52d1d5-1a6e-4bce-814c-67ea4c377c9d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213059,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,134280,136560,CORRECT
29906ea4-4275-4db8-b90e-88dcb6c41315,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213059,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,09307,59920,60840,CORRECT
f480f298-7977-4331-b872-9d5cf3f4eaac,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213200,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,06166,20080,21640,CORRECT
bdd91f54-585e-44fc-80fa-709b38562ce3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213381,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,11073,146437,148773,CORRECT
91702ba5-5573-4343-b14f-937edeb75918,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213383,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,15376,199866,202068,CORRECT
de3acb26-2e70-4f3f-ac62-b8f05d50001d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213529,VERGE,930548c8-c136-4946-b67e-392ff3937475,01274,0,4280,CORRECT
c457d82b-52fa-40af-99c6-e56b46aa792e,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213671,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,12647,65320,66480,CORRECT
ac52c5ce-bb95-47a4-8b0d-e6163134d89b,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213671,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,06381,175200,177700,CORRECT
e7e9af29-4959-4a8d-8d8b-e2630e997a93,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213671,ViRMA,d606bf75-4751-43a1-8fb2-9c445527b10c,00193,32080,32560,UNDECIDABLE
78a6d7dc-eea2-4d6b-9320-ce84d084cffc,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213678,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,88360,90360,CORRECT
641b7016-25bc-4150-af24-0e57eaaf607f,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,213851,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,11073,177010,183266,CORRECT
a1fcba02-003d-4637-acc7-4b4b8ab1ebec,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214122,VERGE,930548c8-c136-4946-b67e-392ff3937475,07313,5939,6339,CORRECT
8767b9f0-03dc-4906-82b1-66075fcc0e53,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214297,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,112440,114880,CORRECT
fc870d67-316f-4838-8c18-574e1a017410,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214449,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,86520,86680,CORRECT
76bdd14c-a314-4b5f-9504-8c0f4847134d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214449,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,09488,380840,383760,CORRECT
78fcafa8-6d44-448f-93a1-d884b84c241b,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214666,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,141280,143200,CORRECT
72204a58-e87f-4f98-a56c-9eb69123280e,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214666,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,10473,272566,276266,CORRECT
4562c80d-493b-4780-b6f4-9a1861bf71c5,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214666,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,09662,233666,238083,CORRECT
98d5c5c7-d7f7-46a7-9e3a-23f9d4b39e82,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214825,VERGE,930548c8-c136-4946-b67e-392ff3937475,04629,284909,285994,CORRECT
fe9430e5-107d-4323-be6f-d990f14f9ca4,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214980,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,09641,19394,21104,CORRECT
b0c55f9d-4a05-479c-a210-8d3a5a39f67a,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214986,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,04527,91716,92550,WRONG
bb307f7c-720d-41a0-957a-0ddc2dc656d6,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,214986,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,85280,86480,CORRECT
519caaf0-d146-49a5-a662-07f6735854f9,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215203,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00191,1000,11791,WRONG
ededeb72-0da6-47da-a731-22a2a85639e9,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215208,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,05946,145560,145720,CORRECT
5ee1f531-20d0-4309-91f7-483623920a43,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215360,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,00296,10040,11720,CORRECT
cf28709e-5682-41e7-953a-78c72227e249,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215360,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,08586,252835,254796,CORRECT
cbf4a3e4-ac06-4cad-91be-48ea222ecba8,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215360,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,68560,68880,WRONG
b53d82de-6093-42a9-9c20-6ce41fa5f4f0,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215360,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,13413,123498,125458,CORRECT
d385d63c-541e-4df8-9952-e484a4966518,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215543,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,14685,63040,68520,WRONG
cbdb4214-415d-4c84-9e33-bd9ad78dc3bf,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215586,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,09488,343040,343440,CORRECT
18022618-9c13-4101-9ac3-6ac229c87087,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215697,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,00296,16800,18120,CORRECT
a7b048ee-1bf7-4040-8ec5-6c5bbba9dcab,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215980,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,14348,124249,125041,CORRECT
592d62ec-3ab3-4d1a-adc6-bdd4943795f3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,215980,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,06336,477101,478352,CORRECT
accd199c-561c-4f91-846f-32f2feee6881,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216127,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,11148,23125,26458,WRONG
5412e931-4d42-4201-a9af-87c30bb45707,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216129,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,00296,98120,103080,CORRECT
27c279f6-1b3a-4167-b900-c37621b6649d,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216355,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,15840,125480,128640,CORRECT
6950b45c-599c-4ec8-b782-039e7da50e9e,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216419,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,09799,219500,241625,WRONG
64b81505-3790-4a14-8fbc-e024d89bcbd2,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216523,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,09799,1265458,1285208,WRONG
6ed537f4-07ab-4c4b-83b3-7f3df539fbd3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216697,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,04123,47130,47505,CORRECT
819b5800-dc3b-40d7-9c29-6e29dd4f5306,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,216889,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,13381,234800,237960,CORRECT
8489df7f-62b2-4f66-a7ce-97f7fa502eda,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217037,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,08752,235535,236469,WRONG
2973f5d5-1792-4c2a-b75b-f6c1ea5072a3,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217038,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,04123,45879,46004,CORRECT
1288440b-9b10-4238-a4e3-e17a0adbd46b,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217185,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06381,9733,9900,CORRECT
f516cee7-b133-41f8-9bca-55daa8781b49,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217188,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06166,20080,21640,CORRECT
80e24a87-c40d-4c74-acc4-e23052db316b,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217188,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,04451,369708,372000,CORRECT
e8982887-e76b-4b2f-a969-760c6040793f,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217188,VERGE,930548c8-c136-4946-b67e-392ff3937475,09707,65240,66960,CORRECT
eb8dd80b-c76d-4254-b496-ed215f977bc8,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217414,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,09054,44252,45837,WRONG
2f663803-e61c-491f-8db6-e4016564b662,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217418,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,15923,229796,230830,CORRECT
f1b70c02-bfac-41db-88ab-f80092bd8e34,f02dc430-0a79-402b-a523-8b16d9127c4c,vbs22-avs-10,VBS2022-AVS,217418,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,08079,121240,122400,CORRECT
